timestamp,open,high,low,close,volume,symbol,ema50,ema200,rsi,macd_line,macd_signal,label
1753673400000.0,3871.69,3880.0,3868.51,3868.52,8671.67,ETHUSDT,3876.356781219012,3826.641473715835,40.524721079959946,1.2374329752260564,9.32436257044911,0
1753672500000.0,3880.56,3885.0,3871.14,3871.69,11136.99,ETHUSDT,3876.173770190816,3827.089717758464,41.98458917427416,-0.6505016343803618,7.329389729483217,0
1753671600000.0,3886.52,3894.67,3876.0,3880.56,11349.92,ETHUSDT,3876.345779202941,3827.621760367832,45.98016540361142,-1.4146612101758365,5.580579541551407,0
1753670700000.0,3890.74,3899.33,3880.53,3886.52,22956.83,ETHUSDT,3876.744768253806,3828.207812503476,48.54450271697528,-1.5217986418088003,4.1601039048793655,0
1753669800000.0,3874.77,3908.41,3872.65,3890.74,88123.05,ETHUSDT,3877.293600871304,3828.830023324337,50.34197506701413,-1.251757613693826,3.0777316011647278,0
1753668900000.0,3856.88,3875.63,3856.86,3874.77,22263.07,ETHUSDT,3877.194636131253,3829.287137520115,44.06814998440747,-2.2998820775510467,2.0022088654215726,1
1753668000000.0,3850.01,3859.93,3842.89,3856.88,20462.69,ETHUSDT,3876.397983733949,3829.561693365686,38.30860008144819,-4.521975237808874,0.6973720447754833,0
1753667100000.0,3849.61,3853.91,3843.47,3850.01,17433.06,ETHUSDT,3875.363160842421,3829.765159103341,36.34420009971669,-6.7594331241894,-0.7939889890174934,0
1753666200000.0,3860.09,3860.09,3846.21,3849.61,17255.49,ETHUSDT,3874.353232966248,3829.962620206791,36.227717100331006,-8.467305449710238,-2.3286522811560424,0
1753665300000.0,3853.28,3865.0,3850.88,3860.09,21494.83,ETHUSDT,3873.793890496984,3830.2623951301066,41.5163997166184,-8.87287715261482,-3.637497255447798,0
1753664400000.0,3861.93,3865.61,3848.05,3853.28,27351.66,ETHUSDT,3872.989424202985,3830.4914260243354,39.23917483896724,-9.632765214405026,-4.836550847239244,0
1753663500000.0,3866.0,3874.0,3855.2,3861.93,28234.5,ETHUSDT,3872.555721293064,3830.8042476559335,43.47992460150108,-9.428315516783186,-5.754903781148033,0
1753662600000.0,3886.23,3887.23,3865.2,3866.0,27827.71,ETHUSDT,3872.298634183532,3831.1544541469193,45.41051853622277,-8.836016574010046,-6.371126339720435,0
1753661700000.0,3882.5,3888.7,3872.14,3886.23,37554.12,ETHUSDT,3872.8449622547664,3831.7024695285418,53.84885506514093,-6.657480176406807,-6.42839710705771,0
1753660800000.0,3873.24,3883.66,3860.08,3882.5,20271.33,ETHUSDT,3873.223591185953,3832.2079175929343,52.24526828065913,-5.172330803055502,-6.177183846257269,0
1753659900000.0,3862.45,3878.16,3860.63,3873.24,20539.66,ETHUSDT,3873.2242346688568,3832.6161970198714,48.39243424669447,-4.688497752104468,-5.879446627426709,0
1753659000000.0,3859.38,3866.5,3850.32,3862.45,9702.28,ETHUSDT,3872.801715662235,3832.9130507808673,44.29352136690749,-5.116736840366684,-5.726904670014704,0
1753658100000.0,3843.54,3863.55,3841.0,3859.38,17813.84,ETHUSDT,3872.275373871559,3833.176403509416,43.17303792604985,-5.638841689114543,-5.709292073834672,0
1753657200000.0,3864.99,3865.64,3839.14,3843.54,25490.25,ETHUSDT,3871.148496464831,3833.2795238725066,37.85243829932428,-7.247227633984039,-6.016879185864545,0
1753656300000.0,3875.22,3881.98,3860.72,3864.99,33814.85,ETHUSDT,3870.906986799544,3833.5950509981535,47.32022904846491,-6.713658472454881,-6.156235043182613,0
1753655400000.0,3856.21,3876.38,3849.66,3875.22,31544.43,ETHUSDT,3871.076124572111,3834.0092295951863,51.14304976657724,-5.403042651058513,-6.005596564757793,0
1753654500000.0,3856.44,3861.35,3842.35,3856.21,21109.37,ETHUSDT,3870.493139294773,3834.230132783295,44.657776044056114,-5.83110099439682,-5.970697450685599,0
1753653600000.0,3837.03,3857.43,3835.89,3856.44,18510.01,ETHUSDT,3869.942035793017,3834.451126486944,44.74906363237046,-6.081675468585672,-5.992893054265614,1
1753652700000.0,3820.75,3841.14,3820.52,3837.03,8166.66,ETHUSDT,3868.651367722703,3834.47678691991,38.915194128286544,-7.757063726498927,-6.345727188712277,0
1753651800000.0,3828.2,3832.4,3815.0,3820.75,10750.83,ETHUSDT,3866.77288271397,3834.3402019754335,34.81543676559161,-10.279979726556576,-7.132577696281137,0
1753650900000.0,3822.54,3828.4,3819.0,3828.2,6893.38,ETHUSDT,3865.260220646755,3834.2791054383647,38.032710468473184,-11.545170555928962,-8.015096268210701,0
1753650000000.0,3822.7,3830.58,3821.41,3822.54,7501.67,ETHUSDT,3863.584917876295,3834.1622984190776,36.55648556218884,-12.856358008503776,-8.983348616269318,0
1753649100000.0,3824.98,3830.0,3818.84,3822.7,12894.63,ETHUSDT,3861.9815877634983,3834.04824569849,36.63136418423496,-13.724366890053716,-9.931552271026195,0
1753648200000.0,3834.89,3834.89,3823.26,3824.98,9401.3,ETHUSDT,3860.5305451061063,3833.958014398008,37.75868854945852,-14.066147445227216,-10.7584713058664,0
1753647300000.0,3837.52,3841.57,3830.1,3834.89,5681.66,ETHUSDT,3859.5250335333194,3833.967287886585,42.54321894746995,-13.383084946343388,-11.283394033961798,0
1753646400000.0,3829.13,3844.0,3828.44,3837.52,14951.57,ETHUSDT,3858.662091041816,3834.0026382558726,43.77839983473793,-12.485607661505128,-11.523836759470464,0
1753645500000.0,3834.69,3839.13,3826.68,3829.13,9585.53,ETHUSDT,3857.50396982449,3833.954154293128,40.76751330479408,-12.3094575647051,-11.680960920517393,0
1753644600000.0,3838.94,3844.85,3831.6,3834.69,12843.02,ETHUSDT,3856.609304341177,3833.9614761409575,43.53880405649223,-11.587636747386114,-11.662296085891136,0
1753643700000.0,3849.0,3849.0,3836.15,3838.94,10135.73,ETHUSDT,3855.916390445445,3834.011013691794,45.632716800163706,-10.55102343755152,-11.440041556223214,0
1753642800000.0,3847.16,3853.39,3840.68,3849.0,14410.16,ETHUSDT,3855.645159447584,3834.160157834164,50.32851460620623,-8.816115306625761,-10.915256306303723,0
1753732800000.0,185.22,185.49,183.89,184.07,131308.3,SOLUSDT,183.491053354422,181.37896508167057,52.70651413915432,0.1240250791221058,0.1086859735320806,0
1753731900000.0,184.52,185.47,183.56,185.22,250073.3,SOLUSDT,183.5588551836603,181.41718433458928,58.50621425600726,0.2318528968324358,0.1333193581921516,0
1753731000000.0,185.69,185.69,184.41,184.52,77349.1,SOLUSDT,183.59654713724228,181.4480581223048,54.15298539937021,0.2578507266985639,0.1582256318934341,0
1753730100000.0,185.83,186.05,185.37,185.69,70847.5,SOLUSDT,183.67864332793863,181.49026649919733,59.56808356713314,0.368614260335022,0.2003033575817517,0
1753729200000.0,185.1,186.4,185.05,185.83,201152.5,SOLUSDT,183.7630102562548,181.533447927066,60.174242040264936,0.4623621654879741,0.2527151191629962,0
1753728300000.0,185.02,185.39,184.73,185.1,109043.0,SOLUSDT,183.81544122659776,181.56893600739372,55.501755281132304,0.4723086761862873,0.2966338305676544,0
1753727400000.0,184.56,185.19,183.38,185.02,344166.1,SOLUSDT,183.8626788255547,181.6032749525938,54.997751039104976,0.4683373250105092,0.3309745294562254,0
1753726500000.0,185.8,185.88,184.34,184.56,242147.2,SOLUSDT,183.89002475396435,181.63269510231925,52.06978658967424,0.4231935333484102,0.3494183302346624,0
1753725600000.0,185.84,186.24,184.51,185.8,302138.1,SOLUSDT,183.96492574400492,181.67416082269415,58.485810437422266,0.4819191263955247,0.3759184894668348,0
1753724700000.0,185.87,186.2,185.3,185.84,95454.4,SOLUSDT,184.03845806776943,181.7156119587868,58.67796966685245,0.5256281337527184,0.4058604183240116,0
1753723800000.0,186.88,187.04,185.46,185.87,130463.5,SOLUSDT,184.1102832415824,181.7569491532267,58.83188137266213,0.556276180727707,0.4359435708047507,0
1753722900000.0,186.56,186.92,185.7,186.88,195731.7,SOLUSDT,184.21889958504977,181.8079247835429,63.72993102429406,0.6545186542183217,0.4796585874874649,0
1753722000000.0,186.62,187.41,186.46,186.56,68646.3,SOLUSDT,184.3107074444596,181.8552091140549,61.243725362281005,0.6985032855374982,0.5234275270974716,0
1753721100000.0,187.61,187.97,186.42,186.62,82562.1,SOLUSDT,184.4012679368337,181.90261996864143,61.54663556531883,0.7297903524054163,0.5647000921590606,0
1753720200000.0,187.28,187.65,186.43,187.61,73160.1,SOLUSDT,184.5271005667618,181.95940981969972,66.23581428363869,0.82496067143407,0.6167522080140625,0
1753719300000.0,186.56,187.4,186.43,187.28,97661.5,SOLUSDT,184.63505740728093,182.01235101552365,63.457944580841314,0.8637982641609483,0.6661614192434396,0
1753718400000.0,187.13,187.13,186.06,186.56,167033.6,SOLUSDT,184.71054535209345,182.05760125417515,57.76559596638443,0.8269468252528043,0.6983185004453126,0
1753717500000.0,187.68,188.07,186.47,187.13,192837.9,SOLUSDT,184.8054259265212,182.10807288348687,60.766098696993815,0.8341208053076912,0.7254789614177883,0
1753716600000.0,188.67,189.02,187.65,187.68,101629.0,SOLUSDT,184.9181543215596,182.1635149443477,63.46339330047867,0.8741104386235179,0.7552052568589342,0
1753715700000.0,188.04,188.88,187.91,188.67,192951.7,SOLUSDT,185.06528552463567,182.2282560891801,67.7599433309577,0.9744543343709892,0.7990550723613453,0
1753714800000.0,187.47,188.04,187.2,188.04,83363.8,SOLUSDT,185.1819409942578,182.28608438680016,62.70642610420126,0.9917100437529598,0.8375860666396683,0
1753713900000.0,187.93,188.02,187.08,187.47,134862.0,SOLUSDT,185.27166879840456,182.33766563668277,58.45840498132783,0.9484578497501844,0.8597604232617716,0
1753713000000.0,187.4,188.16,186.62,187.93,316631.5,SOLUSDT,185.37591708082007,182.3933107547257,60.76823552032413,0.9404573233975952,0.8758998032889365,0
1753712100000.0,189.6,189.84,186.8,187.4,653836.1,SOLUSDT,185.45529288157223,182.4431285581613,56.84628795222514,0.8811924400912119,0.8769583306493915,0
1753711200000.0,190.19,190.7,189.38,189.6,149763.6,SOLUSDT,185.61783041562825,182.51434120932387,66.5087535859,1.0002163356193137,0.901609931643376,0
1753710300000.0,191.21,191.68,189.69,190.19,194869.4,SOLUSDT,185.7971311836428,182.59071592365896,68.54298926689825,1.1291357257268544,0.9471150904600718,0
1753709400000.0,190.54,191.82,189.17,191.21,408947.1,SOLUSDT,186.00940054899016,182.67647994431908,71.73888163460694,1.2986408236660625,1.01742023710127,0
1753708500000.0,191.23,191.82,189.88,190.54,327191.4,SOLUSDT,186.18707111569643,182.75472392497264,66.928855801418,1.3631973440040213,1.0865756584818205,0
1753707600000.0,192.89,192.98,191.2,191.23,128316.9,SOLUSDT,186.38483303272795,182.8390550301968,69.21787961369812,1.453283536929746,1.1599172341714057,0
1753706700000.0,193.52,193.55,192.59,192.89,122515.6,SOLUSDT,186.6399376196798,182.9390644328814,73.89856229496291,1.639723904185729,1.2558785681742703,0
1753705800000.0,192.45,193.55,192.19,193.52,110029.5,SOLUSDT,186.9097439875355,183.04434737384776,75.42580186497938,1.8173655149511203,1.3681759575296404,0
1753704900000.0,192.11,192.73,191.97,192.45,77170.7,SOLUSDT,187.1270089292008,183.13793595719255,68.13400490287887,1.8504765716482157,1.4646360803533554,0
1753704000000.0,192.02,192.34,191.34,192.11,93483.2,SOLUSDT,187.32242034374192,183.22721022627525,65.95216193326259,1.8282077235146232,1.537350408985609,0
1753703100000.0,191.45,192.05,191.42,192.02,53204.4,SOLUSDT,187.50663915379127,183.31470067178492,65.35555219583429,1.7827468570451117,1.5864296985975097,1
1753702200000.0,191.0,191.65,190.62,191.45,118785.4,SOLUSDT,187.66128075560337,183.395648923807,61.557513382018726,1.681343080101243,1.6054123748982565,0
1753701300000.0,191.58,191.72,190.88,191.0,129339.8,SOLUSDT,187.79221092205032,183.47131410864475,58.65926330447324,1.546837635713871,1.5936974270613795,0
1753700400000.0,192.29,192.33,191.56,191.58,35078.9,SOLUSDT,187.9407516702052,183.55199755034977,61.1952109209273,1.4700959042341424,1.568977122495932,0
1753699500000.0,191.9,192.44,191.75,192.29,52280.6,SOLUSDT,188.1113104282364,183.63894284835624,64.09849640705681,1.4498555629980672,1.5451528105963592,0
1753698600000.0,192.98,192.99,191.7,191.9,79219.9,SOLUSDT,188.2598864898742,183.72114242200445,61.381836726707455,1.3863640641607162,1.5133950613092308,0
1753697700000.0,192.39,193.12,192.23,192.98,44007.7,SOLUSDT,188.44498898046737,183.81327035810392,65.71526864334263,1.4069748378447002,1.4921110166163247,0
1753696800000.0,193.13,193.31,192.38,192.39,43912.0,SOLUSDT,188.59969529495885,183.89861095155564,61.6456322007514,1.3600234515533316,1.4656935036037262,0
1753695900000.0,192.28,193.34,192.22,193.13,63226.0,SOLUSDT,188.77735430299967,183.9904655689531,64.60623710786615,1.366770673672022,1.4459089376173857,0
1753695000000.0,192.46,192.74,191.82,192.28,61336.3,SOLUSDT,188.914712957784,184.0729484986153,58.97498045962807,1.2886749568285722,1.414462141459623,0
1753694100000.0,192.3,192.84,192.17,192.46,30823.3,SOLUSDT,189.05374382218463,184.1564017473853,59.77457492431552,1.2271620737537603,1.3770021279184506,0
1753693200000.0,192.58,192.84,192.26,192.3,47756.1,SOLUSDT,189.18104798602053,184.23743257576956,58.67975811117943,1.1522199337520649,1.3320456890851733,0
1753692300000.0,191.87,192.72,191.63,192.58,49800.7,SOLUSDT,189.3143402218629,184.32044319690615,60.058466533243845,1.102710052739326,1.286178561816004,0
1753691400000.0,192.17,192.23,191.21,191.87,68615.3,SOLUSDT,189.41456217394668,184.39556316509615,55.04315523082529,0.9947155869573976,1.2278859668442828,0
1753690500000.0,192.12,192.49,191.55,192.17,81431.8,SOLUSDT,189.5226185592821,184.47292074554295,56.688929117548334,0.9227003720347112,1.1668488478823684,0
1753689600000.0,192.33,192.83,192.0,192.12,77974.2,SOLUSDT,189.62447665499653,184.54901108638336,56.31887795698727,0.8517744871575701,1.103833975737409,0
1753688700000.0,192.0,192.42,191.94,192.33,67716.6,SOLUSDT,189.73057560970256,184.62643386164325,57.57159839326775,0.8032510789243759,1.0437173963748023,0
1753687800000.0,192.63,192.63,191.84,192.0,75335.6,SOLUSDT,189.8195726446162,184.6998026789404,54.906791333693086,0.7297555188679041,0.9809250208734228,0
1753686900000.0,192.11,192.81,191.58,192.63,209164.9,SOLUSDT,189.92978548208225,184.7787101149708,58.82512211430306,0.7141136354177604,0.9275627437822904,0
1753686000000.0,194.02,194.11,191.93,192.11,238989.7,SOLUSDT,190.01528409062803,184.8516582730308,54.60730109557769,0.6522390699178686,0.8724980090094061,0
1753685100000.0,193.83,194.34,193.72,194.02,43215.4,SOLUSDT,190.1723317733485,184.94288555389616,64.63702198211573,0.7486935947265749,0.8477371261528399,0
1753684200000.0,193.65,194.02,193.55,193.83,46617.0,SOLUSDT,190.31576974302112,185.0313145533599,63.14240847556609,0.8005745632265189,0.8383046135675757,0
1753683300000.0,194.24,194.47,193.56,193.65,107942.6,SOLUSDT,190.44652387074575,185.1170726175056,61.68713127575931,0.8177397144646932,0.8341916337469992,0
1753682400000.0,194.38,194.56,193.91,194.24,66236.6,SOLUSDT,190.59528764052047,185.20784801434635,64.56960137109311,0.8689347507400385,0.8411402571456071,0
1753681500000.0,193.75,195.34,193.31,194.38,177069.9,SOLUSDT,190.7437077330491,185.29911320823345,65.23792458077315,0.9103105227421792,0.8549743102649217,0
1753680600000.0,193.23,193.98,192.92,193.75,112883.9,SOLUSDT,190.8616015474393,185.38320163402213,59.773823335715385,0.8820971187809903,0.8603988719681355,0
1753679700000.0,193.09,193.78,192.97,193.23,106197.6,SOLUSDT,190.954479918128,185.46127922970356,55.63200726301034,0.8084587297084624,0.8500108435162008,0
1753678800000.0,193.1,193.5,192.67,193.09,77248.3,SOLUSDT,191.0382258036916,185.5371868990597,54.536348775642594,0.7303835390709139,0.8260853826271435,0
1753677900000.0,193.07,193.43,192.77,193.1,72738.9,SOLUSDT,191.1190796937429,185.6124387707109,54.60512114490317,0.6616877795791538,0.7932058620175456,0
1753677000000.0,192.92,193.35,192.58,193.07,65769.3,SOLUSDT,191.19558637241963,185.68664336005705,54.33955561977596,0.5979325517200209,0.7541511999580408,0
1753676100000.0,193.01,193.37,192.5,192.92,148981.4,SOLUSDT,191.26321043624637,185.75861705796692,52.95285599826916,0.5292020164831683,0.7091613632630663,0
1753675200000.0,193.39,194.15,192.93,193.01,150580.9,SOLUSDT,191.33171198776608,185.8307701220668,53.71604605073226,0.4765020015086065,0.6626294909121744,0
1753674300000.0,193.01,193.88,192.99,193.39,153722.4,SOLUSDT,191.41242916471649,185.90598633975767,56.89546781602366,0.4600959840611835,0.6221227895419762,0
1753673400000.0,191.77,193.25,191.63,193.01,166915.9,SOLUSDT,191.47507900139425,185.97667304284465,52.9763828804291,0.4116856172968539,0.5800353550929518,0
1753672500000.0,191.45,192.17,191.3,191.77,89919.8,SOLUSDT,191.48664453075136,186.0343180871945,42.6519028944369,0.2701483143641496,0.5180579469471914,0
1753671600000.0,191.6,192.56,191.25,191.45,156894.6,SOLUSDT,191.4852074903297,186.08820546941143,40.46046230272336,0.1306515862617345,0.4405766748101001,0
1753670700000.0,191.59,192.04,191.15,191.6,206350.1,SOLUSDT,191.4897091573756,186.143049196084,41.96568958881961,0.0318361829192497,0.35882857643193,0
1753669800000.0,190.78,191.74,190.41,191.59,242208.2,SOLUSDT,191.49364213159615,186.19724771154583,41.88965751117372,-0.0467438189350275,0.2777140973585386,0
1753668900000.0,188.69,190.98,188.66,190.78,179111.9,SOLUSDT,191.4656561656512,186.2428472368041,36.17283460379048,-0.1723920389754596,0.1876928700917389,1
1753668000000.0,188.27,188.85,187.81,188.69,94529.8,SOLUSDT,191.35680690425315,186.2671970155424,26.226979019117707,-0.4355934416968807,0.063035607734015,0
1753667100000.0,187.84,188.34,187.6,188.27,91406.3,SOLUSDT,191.235755653106,186.28712540344745,24.75401242145891,-0.6703456125846117,-0.0836406363297103,0
1753666200000.0,189.23,189.23,187.76,187.84,140461.1,SOLUSDT,191.10258876474887,186.30257689197032,23.310564032139084,-0.8809309816552684,-0.2430987053948219,0
1753665300000.0,189.41,190.25,188.74,189.23,112169.9,SOLUSDT,191.0291539112293,186.33170548010995,36.25127622808117,-0.9249972282871964,-0.3794784099732969,0
1753664400000.0,189.71,190.0,188.7,189.41,109934.1,SOLUSDT,190.9656576794164,186.36233527632777,37.71694201617135,-0.9346218120781772,-0.490507090394273,0
1753663500000.0,189.52,190.14,188.97,189.71,92558.4,SOLUSDT,190.91641620179223,186.39564537308075,40.18528183676337,-0.90757985565142,-0.5739216434457024,0
1753662600000.0,191.02,191.14,189.45,189.52,137895.2,SOLUSDT,190.8616547821141,186.42673347882123,39.12764691446024,-0.8912070424321428,-0.6373787232429905,0
1753661700000.0,189.04,191.19,188.9,191.02,190679.9,SOLUSDT,190.8678643985018,186.47243762331055,50.25811323533259,-0.7485650144975864,-0.6596159814939097,1
1753660800000.0,188.64,189.04,188.07,189.04,52853.8,SOLUSDT,190.79618344169785,186.49798550765576,39.88969324296927,-0.7862265024178043,-0.6849380856786886,0
1753659900000.0,188.31,188.87,188.22,188.64,49967.5,SOLUSDT,190.7116272282979,186.51929908469404,38.1762144023661,-0.8386823519004167,-0.7156869389230343,0
1753659000000.0,188.06,188.54,187.56,188.31,93245.4,SOLUSDT,190.61744576836463,186.53711700424932,36.77280793181107,-0.896547392356581,-0.7518590296097436,0
1753658100000.0,187.56,188.15,187.52,188.06,139362.7,SOLUSDT,190.5171537774484,186.5522700688837,35.70204229371859,-0.9516092059064932,-0.7918090648690936,0
1753657200000.0,188.94,189.11,187.17,187.56,245204.2,SOLUSDT,190.4011869626465,186.5622972323774,33.5950743960979,-1.023790293948082,-0.8382053106848913,0
1753656300000.0,190.13,190.13,188.92,188.94,88864.0,SOLUSDT,190.34388551313097,186.5859559663836,43.50496588640437,-0.9585898325111656,-0.8622822150501462,0
1753655400000.0,190.08,190.36,189.52,190.13,136771.0,SOLUSDT,190.3354978459494,186.62122008612107,50.38143314251444,-0.80165397431972,-0.850156566904061,0
1753654500000.0,190.24,190.79,189.49,190.08,199912.9,SOLUSDT,190.32547832257885,186.6556358066572,50.10547196605476,-0.6735514760293597,-0.8148355487291209,0
1753653600000.0,187.97,190.37,187.84,190.24,427578.3,SOLUSDT,190.3221262314973,186.69130112201384,51.02983736096734,-0.5527469377559555,-0.7624178265344879,1
1753652700000.0,186.71,188.0,186.69,187.97,35506.1,SOLUSDT,190.22988598712487,186.7040244939341,39.77192366828493,-0.632883018165586,-0.7365108648607075,1
1753651800000.0,186.98,187.35,186.49,186.71,34674.5,SOLUSDT,190.09185124253173,186.7040839517059,35.1380823441076,-0.7889681749746558,-0.7470023268834972,0
1753650900000.0,186.59,187.03,186.42,186.98,41289.7,SOLUSDT,189.9698178604717,186.70682938502227,36.83636349341594,-0.8807275636430347,-0.7737473742354049,0
1753650000000.0,187.14,187.49,186.56,186.59,49119.0,SOLUSDT,189.83727598359044,186.70566690357927,35.39476485907507,-0.9736931523302984,-0.8137365298543837,0
1753649100000.0,187.24,187.51,186.66,187.14,71075.7,SOLUSDT,189.7315004548222,186.70998862593171,39.0192249182366,-0.991558577628524,-0.8493009394092118,0
1753648200000.0,187.97,187.98,187.13,187.24,34071.3,SOLUSDT,189.63379455463308,186.71526237094736,39.68181641086732,-0.98627868488353,-0.8766964885040754,0
1753647300000.0,187.87,188.23,187.63,187.97,33409.7,SOLUSDT,189.56854770935337,186.7277473224802,44.42872451046794,-0.9126687554122556,-0.8838909418857115,0
1753646400000.0,186.97,188.02,186.97,187.87,45672.0,SOLUSDT,189.5019379952611,186.739113020764,43.91883601432846,-0.8525735826879384,-0.8776274700461569,1
1753645500000.0,187.23,187.52,186.88,186.97,55957.6,SOLUSDT,189.40264630917244,186.741410403642,39.52257204845778,-0.8675694036852235,-0.8756158567739702,0
1753644600000.0,187.53,187.92,187.18,187.23,31764.5,SOLUSDT,189.3174444931265,186.74627199166545,41.349087027906094,-0.848690694737968,-0.8702308243667698,0
1753643700000.0,187.98,187.99,187.42,187.53,33992.6,SOLUSDT,189.2473486306509,186.7540702803056,43.47055856723753,-0.8002963706939852,-0.856243933632213,0
1753642800000.0,188.41,188.62,187.8,187.98,52389.1,SOLUSDT,189.1976486843509,186.76626858597425,46.591249731525,-0.7173629672897732,-0.8284677403637251,0
1753732800000.0,3.1592,3.1625,3.1275,3.1328,13176077.0,XRPUSDT,3.133068795984274,3.1219789910551685,50.1973021074465,0.0003995426176977,0.0007573646660949,0
1753731900000.0,3.1405,3.1593,3.1274,3.1592,22040591.0,XRPUSDT,3.13409354908293,3.122349349353128,57.650422842948736,0.0024937872352372,0.0011046491799234,0
1753731000000.0,3.1586,3.1589,3.1384,3.1405,3710583.0,XRPUSDT,3.1343447824522266,3.1225299528421515,51.74347371296822,0.0026144200582645,0.0014066033555916,0
1753730100000.0,3.155,3.1614,3.1495,3.1586,2775959.0,XRPUSDT,3.1352959674541,3.1228888587840204,56.40006602746543,0.0041230136368954,0.0019498854118524,0
1753729200000.0,3.1413,3.1603,3.1407,3.155,14783256.0,XRPUSDT,3.136068674612763,3.1232083726269657,55.257936310595895,0.0049707947752883,0.0025540672845396,0
1753728300000.0,3.1471,3.1484,3.1318,3.1413,13468797.0,XRPUSDT,3.1362738246279487,3.123388388819732,51.02338107031869,0.0044854860401231,0.0029403510356563,0
1753727400000.0,3.1345,3.1485,3.113,3.1471,30352489.0,XRPUSDT,3.136698380524892,3.123624325249387,52.67678693892432,0.0045168198112599,0.003255644790777,0
1753726500000.0,3.15,3.1507,3.1215,3.1345,29231462.0,XRPUSDT,3.136612169523916,3.123732540918548,48.820904943637736,0.0034847671269795,0.0033014692580175,0
1753725600000.0,3.1559,3.1599,3.1202,3.15,21399079.0,XRPUSDT,3.137137182483763,3.123993908670602,53.34515921899029,0.0038729336321501,0.003415762132844,0
1753724700000.0,3.1603,3.1648,3.1523,3.1559,4475833.0,XRPUSDT,3.1378729792491056,3.124311382216168,54.97669561267554,0.0046035719637553,0.0036533240990263,0
1753723800000.0,3.1766,3.1807,3.1557,3.1603,3438038.0,XRPUSDT,3.138752470258945,3.12466947791551,56.2066625737634,0.0054745441954828,0.0040175681183176,0
1753722900000.0,3.1633,3.1779,3.1553,3.1766,5061685.0,XRPUSDT,3.140236687111535,3.1251861995282915,60.51051311939552,0.0073948267793664,0.0046930198505273,0
1753722000000.0,3.1685,3.1768,3.1633,3.1633,3703985.0,XRPUSDT,3.14114113075422,3.12556544132403,55.70039100329486,0.0077540814900518,0.0053052321784322,0
1753721100000.0,3.1777,3.1847,3.1664,3.1685,4888593.0,XRPUSDT,3.142214027587388,3.125992650863094,57.13509886731904,0.0083619980697617,0.0059165853566981,0
1753720200000.0,3.1656,3.178,3.158,3.1777,4135762.0,XRPUSDT,3.143605634348667,3.126507151849532,59.62642163031571,0.0094768956969448,0.0066286474247475,0
1753719300000.0,3.1548,3.1693,3.1504,3.1656,3305219.0,XRPUSDT,3.1444681584918563,3.1268961354132183,55.09125679904749,0.0092771500122941,0.0071583479422568,0
1753718400000.0,3.1584,3.1612,3.1454,3.1548,5074988.0,XRPUSDT,3.1448733287470776,3.1271737858071167,51.33793505978408,0.0081533931367148,0.0073573569811484,0
1753717500000.0,3.162,3.1716,3.1444,3.1584,5814439.0,XRPUSDT,3.1454037864432705,3.1274844944060507,52.49963375363503,0.0074672201642611,0.0073793296177709,0
1753716600000.0,3.1744,3.18,3.1605,3.162,5727577.0,XRPUSDT,3.1460546183474563,3.1278279322726577,53.69021868240504,0.007131703218159,0.0073298043378485,0
1753715700000.0,3.1656,3.1767,3.1643,3.1744,7966620.0,XRPUSDT,3.147166201941673,3.128291335931636,57.62961521449568,0.0077767346339698,0.0074191903970728,0
1753714800000.0,3.1552,3.1675,3.1521,3.1656,6264987.0,XRPUSDT,3.1478890959831767,3.128662566419879,54.111635743144106,0.0074914830693315,0.0074336489315245,0
1753713900000.0,3.1675,3.1684,3.1474,3.1552,7577886.0,XRPUSDT,3.148175798101484,3.1289266204853527,50.21061322694327,0.0063529927201781,0.0072175176892553,0
1753713000000.0,3.1541,3.168,3.1402,3.1675,15512139.0,XRPUSDT,3.148933609940641,3.129310435206892,54.39786809846512,0.0063698109056544,0.0070479763325351,0
1753712100000.0,3.1879,3.1915,3.1413,3.1541,31647298.0,XRPUSDT,3.149136213472381,3.1295570975431417,49.51255577281316,0.0052414512400802,0.0066866713140441,0
1753711200000.0,3.191,3.2008,3.1815,3.1879,5639793.0,XRPUSDT,3.1506563619636605,3.1301376239357475,59.41372041857988,0.0069939734252848,0.0067481317362923,0
1753710300000.0,3.1931,3.2,3.1798,3.191,7433930.0,XRPUSDT,3.1522384654160662,3.130743219717482,60.18494330922249,0.0085346221638316,0.0071054298218001,0
1753709400000.0,3.1887,3.208,3.1716,3.1931,22417249.0,XRPUSDT,3.1538408785370047,3.13136368519293,60.729334654669735,0.0098119438574069,0.0076467326289215,0
1753708500000.0,3.2043,3.2108,3.178,3.1887,27502442.0,XRPUSDT,3.155207902908103,3.131934195788025,58.911793783642935,0.0103498802970185,0.0081873621625409,0
1753707600000.0,3.2297,3.2309,3.2016,3.2043,19535160.0,XRPUSDT,3.1571330831862165,3.132654253541378,63.12553618037048,0.0118978375611358,0.0089294572422599,0
1753706700000.0,3.2399,3.2414,3.2247,3.2297,3413503.0,XRPUSDT,3.159978844629894,3.133619882859375,68.74575926855087,0.0150012475252032,0.0101438152988485,0
1753705800000.0,3.2411,3.2466,3.2326,3.2399,4033578.0,XRPUSDT,3.163113007585585,3.1346773964627643,70.67846477760283,0.018075414904171,0.011730135219913,0
1753704900000.0,3.2406,3.2491,3.238,3.2411,4662527.0,XRPUSDT,3.1661713210136013,3.1357363278412445,70.90640443264734,0.0203736894614348,0.0134588460682174,0
